molecule_chembl_id,MW,LogP,HBD,HBA,RotB,TPSA,AromaticRings,units,IC50,smiles,pIC50,Molecule
CHEMBL5423732,420.843,3.582,1,4,2,53.01,2,nM,149,C=CC(=O)N1CCN2Cc3cc(F)c(-c4c(O)cccc4F)c(Cl)c3OC[C@H]2C1,6.826813732,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080F20>
CHEMBL4591653,535.044,3.63164,1,5,6,83.88,3,nM,150,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)cc(C)c32)C1,6.823908741,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80751C0>
CHEMBL4551121,466.9,3.5795,1,5,2,76.98,3,nM,150,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)N(C)C(=O)[C@H]2C1,6.823908741,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075D20>
CHEMBL3577124,424.524,5.04714,3,5,5,91.83,3,nM,150,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,6.823908741,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8072D50>
CHEMBL3577117,439.535,4.62294,4,5,5,99.17,3,nM,160,CNc1cc2nc(C)c(-c3cc(NC(=O)NC[C@@H](O)C(C)(C)C)c(F)cc3C)cc2cn1,6.795880017,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8072FF0>
CHEMBL5208546,589.119,5.00482,2,7,5,93.28,4,nM,160,C=CC(=O)N1CC2(CCN(c3nc(NC4CCN(C)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)C2)C1,6.795880017,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807CEB0>
CHEMBL5399669,468.859,4.0443,1,5,4,62.24,2,nM,160,C=CC(=O)N1CCN2Cc3cc(OC(F)F)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,6.795880017,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8081230>
CHEMBL5173458,1926.354,-5.64202,29,25,38,787.37,1,nM,161,CC[C@H](C)[C@@H]1NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,6.793174124,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807DBD0>
CHEMBL4528930,552.01,3.9463,1,9,5,109.38,4,nM,164,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccnn3C(C)C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,6.785156152,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8074120>
CHEMBL4467039,535.096,3.1096,1,7,5,84.49,3,nM,169,C=CC(=O)N1CCN(c2nc(N3CC(N(C)C)C3)nc3c2C[C@@H](C)[C@H](c2c(Cl)ccc4[nH]ncc24)C3)CC1,6.772113295,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075540>
CHEMBL5185314,460.925,3.73052,1,6,2,87.24,4,nM,171,C=CC(=O)N1CCN2c3ncnc4cc(-c5c(C)ccc6[nH]ncc56)c(Cl)c(c34)OC[C@H]2C1,6.76700389,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807ECE0>
CHEMBL4457550,565.468,3.43232,1,5,6,83.88,3,nM,174,C=CC(=O)N1CC(NC(=O)Cn2cc(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)cc(C)c32)C1,6.759450752,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075070>
CHEMBL5429450,750.226,4.89132,2,11,6,134.86,4,nM,180,Cc1cc(N)nc(-c2cc3nc(OC[C@@H]4CCCN4C)nc4c3c(c2Cl)OC[C@@H]2CN(C(=O)/C=C/c3nccc5c3CNCC5)CCN42)c1C(F)(F)F,6.744727495,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080510>
CHEMBL5074273,559.089,5.5853,1,7,5,66.41,4,nM,190,Fc1c(-c2cccc3cccc(Cl)c23)ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,6.721246399,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807AE30>
CHEMBL5192424,1974.276,-5.95242,29,25,38,787.37,2,nM,193,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2cc(F)c(F)c(F)c2)NC(=O)[C@H](CO)NC1=O,6.714442691,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807DCB0>
CHEMBL5091301,552.698,5.4943,1,7,6,66.41,4,nM,200,CCc1cccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c12,6.698970004,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807AF10>
CHEMBL3218638,1452.703,-1.14759,19,17,24,545.5,3,nM,200,CC(C)C[C@@H]1NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(F)cc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)C[C@@H](CCc2ccccc2)NC(=O)[C@@H]2CCCCN2C(=O)C(=O)C(C)(C)COC1=O,6.698970004,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8072810>
CHEMBL5204036,2022.442,-4.31422,29,25,39,787.37,3,nM,201,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(-c3ccccc3)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2[C@H]3CC[C@H](C3)N2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,6.696803943,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807E0A0>
CHEMBL4456368,439.874,3.9955,1,5,2,65.9,3,nM,211,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,6.675717545,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075E00>
CHEMBL4466335,517.678,3.34492,1,7,8,90.48,3,nM,214,C=CC(=O)N1CCN(c2nc(OCCCN(C)C)nc3c2C[C@@H](C)[C@H](c2c(C)ccc4[nH]ncc24)C3)CC1,6.669586227,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80753F0>
CHEMBL4083770,2535.023,-12.15814,47,34,62,1180.39,2,nM,216,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,6.665546249,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8073450>
CHEMBL4867096,649.123,4.43462,0,10,7,123.05,4,nM,216,CCOC(=O)[C@@H]1O[C@H]1C(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4ccccc4F)c(Cl)cc23)[C@@H](C)C1,6.665546249,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8077B50>
CHEMBL4454645,561.513,6.706,0,5,5,58.44,4,nM,220,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4Cl)c(Cl)cc23)[C@@H](C)C1,6.657577319,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8074580>
CHEMBL4549665,560.029,5.0463,1,7,5,91.56,4,nM,225,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C3CC3)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,6.647817482,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8073E60>
CHEMBL4849298,2149.412,-4.67269,30,24,36,829.9,8,nM,230,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6.638272164,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80792A0>
CHEMBL5434277,402.853,3.4429,1,4,2,53.01,2,nM,231,C=CC(=O)N1CCN2Cc3ccc(-c4c(O)cccc4F)c(Cl)c3OC[C@H]2C1,6.63638802,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080EB0>
CHEMBL4473733,529.689,3.48742,1,7,6,90.48,3,nM,236,C=CC(=O)N1CCN(c2nc(OC[C@H]3CCCN3C)nc3c2C[C@@H](C)[C@H](c2c(C)ccc4[nH]ncc24)C3)CC1,6.627087997,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075380>
CHEMBL5195518,1996.404,-4.78032,29,25,39,787.37,3,nM,251,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](C(c2ccccc2)c2ccccc2)NC(=O)[C@H](CO)NC1=O,6.600326279,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807DC40>
CHEMBL4645768,530.677,2.84004,1,8,6,93.72,3,nM,254,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2c(C)c(C)cc4[nH]ncc24)C3)CC1,6.595166283,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8076180>
CHEMBL5186010,592.119,5.21932,1,7,8,90.48,4,nM,260,C=CC(=O)N1CC2(CCN(c3nc(OCCCN(C)C)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,6.585026652,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807D2A0>
CHEMBL3577118,405.546,5.51304,3,4,5,78.94,3,nM,270,CNc1cc2nc(C)c(-c3cc(NC(=O)NCCC(C)(C)C)ccc3C)cc2cn1,6.568636236,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8072F80>
CHEMBL5091064,540.643,4.6375,2,8,5,86.64,4,nM,270,Oc1cc(-c2ncc3c(N4C[C@H]5CC[C@@H](C4)N5)nc(OCC45CCCN4CCC5)nc3c2F)c2ccccc2c1,6.568636236,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807AC00>
CHEMBL5205064,639.204,5.10976,0,9,8,112.62,3,nM,270.88,CCC=C(C#N)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,6.567223059,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807EAB0>
CHEMBL5439404,404.388,3.0677,1,4,2,53.01,2,nM,279,C=CC(=O)N1CCN2Cc3cc(F)c(-c4c(O)cccc4F)c(F)c3OC[C@H]2C1,6.554395797,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080F90>
CHEMBL4860021,2135.385,-5.06279,30,24,35,829.9,8,nM,280,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6.552841969,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8079230>
CHEMBL5194712,653.231,5.35576,0,9,8,112.62,3,nM,283.84,CC(C)C=C(C#N)C(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2cccc4cccc(Cl)c24)C3)C[C@@H]1CC#N,6.546926402,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807EB20>
CHEMBL5083037,540.712,3.73048,0,7,6,85.59,2,nM,291,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CC[C@@]2(CCc4ccccc4C2)C3)C[C@@H]1CC#N,6.536107011,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807B370>
CHEMBL4520093,565.468,3.43232,1,5,6,83.88,3,nM,299,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Br)ccc32)C1,6.524328812,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8074F90>
CHEMBL5430597,597.685,5.8647,2,6,3,64.52,4,nM,305,CCc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(C#C[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,6.515700161,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8081930>
CHEMBL4458945,548.018,4.78574,1,7,4,91.56,4,nM,306,C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)cccc3C)c3nc(-c4c(O)cccc4F)c(Cl)cc23)[C@@H](C)C1,6.514278574,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8074270>
CHEMBL4874865,2169.83,-4.40939,30,24,35,829.9,8,nM,330,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6.48148606,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8079000>
CHEMBL5417255,422.916,3.78292,1,4,2,61.46,3,nM,332,C=CC(=O)N1CCN2Cc3ccc(-c4c(C)ccc5[nH]ncc45)c(Cl)c3OC[C@H]2C1,6.478861916,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080DD0>
CHEMBL5431314,848.39,7.83014,1,10,8,116.84,4,nM,340,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(C5CCN(C)CC5)c(C)cn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,6.468521083,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080970>
CHEMBL5191000,578.092,4.82922,1,7,7,90.48,4,nM,340,C=CC(=O)N1CC2(CCN(c3nc(OCCN(C)C)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,6.468521083,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807D230>
CHEMBL5204061,603.146,5.39492,2,7,5,93.28,4,nM,350,C=CC(=O)N1CC2(CCN(c3nc(NC4CCN(C)CC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,6.455931956,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807CF20>
CHEMBL4642659,570.62,3.242,1,8,6,93.72,3,nM,351,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c2CCN(c2c(C(F)(F)F)ccc4[nH]ncc24)C3)CC1,6.454692884,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8076110>
CHEMBL4573277,521.017,3.32322,1,5,6,83.88,3,nM,369,C=CC(=O)N1CC(NC(=O)Cn2c(C)c(C(=O)N3CCc4c(cccc4OC)C3)c3cc(Cl)ccc32)C1,6.432973634,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075150>
CHEMBL5206689,632.184,6.14362,1,7,8,90.48,4,nM,370,C=CC(=O)N1CC2(CCN(c3nc(OCCCN4CCCCC4)nc4c(F)c(-c5c(C)ccc6[nH]ncc56)c(Cl)cc34)CC2)C1,6.431798276,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807D380>
CHEMBL5094356,542.634,5.071,1,7,5,66.41,4,nM,370,Fc1ccc2cccc(-c3ncc4c(N5C[C@H]6CC[C@@H](C5)N6)nc(OCC56CCCN5CCC6)nc4c3F)c2c1,6.431798276,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807B060>
CHEMBL5084656,542.634,5.071,1,7,5,66.41,4,nM,380,Fc1c(-c2cccc3cccc(F)c23)ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,6.420216403,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807ADC0>
CHEMBL4560503,438.89,4.0286,2,5,2,68.7,3,nM,387,C=CC(=O)N1CCN2c3c(cnc4cc(-c5c(O)cccc5F)c(Cl)cc34)NC[C@H]2C1,6.412289035,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075E70>
CHEMBL4860310,2136.373,-5.66779,30,25,35,842.79,8,nM,410,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2cccnc2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6.387216143,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8079070>
CHEMBL5430615,593.653,5.2836,2,6,2,64.52,4,nM,439,C#Cc1c(F)ccc2cc(O)cc(-c3ncc4c(N5CC6CCC(C5)N6)cc(C#C[C@@]56CCCN5C[C@H](F)C6)nc4c3F)c12,6.35753548,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80818C0>
CHEMBL4091553,2575.088,-11.62934,46,34,62,1171.6,2,nM,439,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(C)=O)CSCSC[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)NC(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CO)NC1=O,6.35753548,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8073530>
CHEMBL4438343,595.065,7.0714,0,5,5,58.44,4,nM,442,C=CC(=O)N1CCN(c2nc(=O)n(-c3ccccc3C(C)C)c3cc(-c4ccccc4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,6.354577731,<rdkit.Chem.rdchem.Mol object at 0x0000024DD80745F0>
CHEMBL4750445,516.605,4.7326,4,6,7,99.9,6,nM,450,Cn1cnc(Cn2ccc3ccc(CNCc4[nH]c5ccccc5c4[C@H]4NC(=O)c5ccc(O)cc54)cc32)c1,6.346787486,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8076F10>
CHEMBL5401101,819.348,7.74182,2,9,7,112.74,4,nM,460,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cccc5c4CNC(C)(C)C5)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,6.337242168,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080A50>
CHEMBL5079099,538.652,4.1435,1,8,6,96.61,4,nM,470,C=CC(=O)N1CCN(c2nc(OCc3cn(C)cn3)nc3c2CC[C@H](c2cc(O)cc4ccccc24)C3)[C@@H](C)C1,6.327902142,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807B4C0>
CHEMBL5196734,563.081,4.61472,2,7,5,93.28,4,nM,470,C=CC(=O)N1CCN(c2nc(NC3CCN(C)CC3)nc3c(F)c(-c4c(C)ccc5[nH]ncc45)c(Cl)cc23)CC1,6.327902142,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807CDD0>
CHEMBL4536127,432.915,3.96952,1,5,3,78.01,4,nM,496,C=CC(=O)N1CCN(c2ncnc3cc(-c4c(C)ccc5[nH]ncc45)c(Cl)cc23)CC1,6.304518324,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8075F50>
CHEMBL5176540,535.586,2.426,4,10,10,168.46,5,nM,500,Nc1nc2c(ncn2CCN(CCOc2ccc3ccccc3c2)S(=O)(=O)c2ccc(NO)cc2)c(=O)[nH]1,6.301029996,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807E810>
CHEMBL4870167,2171.365,-4.78459,30,24,35,829.9,8,nM,500,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccc(F)c(F)c2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6.301029996,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8078F90>
CHEMBL5290313,458.953,4.79972,1,5,4,79.7,4,nM,500,C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)ccc5[nH]ncc45)c3C)C2)C1,6.301029996,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807F140>
CHEMBL5437416,794.298,6.74034,2,10,9,125.63,4,nM,500,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(CNC)c(C)cn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,6.301029996,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080890>
CHEMBL5266172,417.488,5.41944,2,4,5,75.6,4,nM,500,C=CC(=O)Nc1ccc(-n2nc(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(F)c1,6.301029996,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807EF80>
CHEMBL2086790,358.419,2.9982,3,5,7,87.66,3,nM,500,O=S(=O)(NCCOc1ccc2ccccc2c1)c1ccc(NO)cc1,6.301029996,<rdkit.Chem.rdchem.Mol object at 0x0000024DD807E730>
CHEMBL4856294,2135.429,-4.19929,30,24,36,812.83,8,nM,510,C[C@@H]1NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCCNC(=O)c3cc(cc(c3)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc3ccc4ccccc4c3)C(=O)N[C@@H](c3ccccc3)C(=O)N2)C(=O)NC[C@@H](C(=O)N[C@@H](CCN)CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](CCCNC(=N)N)NC1=O,6.292429824,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8078C10>
CHEMBL5428469,808.325,7.08254,1,10,9,116.84,4,nM,520,C=C1CN2CCC[C@@]2(COc2nc(N3CCN(C(=O)/C=C/c4cc(CN(C)C)c(C)cn4)C[C@@H]3C)c3cc(Cl)c(-c4nc(N)cc(C)c4C(F)(F)F)c(F)c3n2)C1,6.283996656,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8080900>
CHEMBL4869131,2135.429,-4.19929,30,24,36,812.83,8,nM,520,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=N)N)NC(=O)[C@H](CCCN)NC(=O)[C@@H]1CNC(=O)c2cc3cc(c2)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](Cc2ccc4ccccc4c2)C(=O)N[C@@H](c2ccccc2)C(=O)N[C@@H](CCCCNC3=O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](C)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1)C(N)=O,6.283996656,<rdkit.Chem.rdchem.Mol object at 0x0000024DD8079380>
